date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2018-12-13,11.97,0.5,12.13,12.25,11.97,4592.5,11.74400000000001,10.968000000000005,10.917000000000005,11.315379381038738,11.247369280173174,11.386710106844008,11.559686767455306,11.25861929566867,0.3010674717866362,0.028503491870289138,0.27256397991634707,-0.34753168154505465,-0.40854369558099846,193660.02000000002,0.09000000000000163,-1.4529999999999963,12.363781988273745,11.529266560015785,10.694751131757824,60.157784414336135,69.64558044000024,53.19241174990089,74.22916888936307,75.56927984770671,71.5489469726758
2018-12-14,12.45,0.5,11.97,12.48,11.91,9557.5,11.93000000000001,11.181000000000004,10.906000000000006,11.434401311758968,11.316191253490015,11.424341712854073,11.676919119610933,11.368062480950412,0.3088566386605205,0.08457412122833541,0.22428251743218508,-0.22519757912815574,-0.3803310798573545,184102.52000000002,0.11000000000000121,-1.1149999999999962,12.211277903451581,11.761389028282856,11.311500153114132,57.935048534544464,64.83503755516551,52.094208829951285,75.2950752950753,75.17778278296082,75.52966031930427
2018-12-17,12.5,0.5,12.41,12.52,12.36,8714.16,11.972000000000012,11.398000000000005,10.936500000000006,11.611782891439155,11.420363515062395,11.487932570089294,11.886370799722094,11.528360560804195,0.35801023891789896,0.13926134476624813,0.21874889415165083,-0.09791195060281366,-0.34579008665098776,192816.68000000002,0.5700000000000003,-0.8329999999999963,12.544949088132002,11.97807696851342,11.411204848894839,62.13248462328133,71.36256350980209,54.77362859570236,84.86772486772487,78.13065635072111,98.34186190173241
2018-12-18,12.24,0.6,12.47,12.58,12.03,9767.16,12.118000000000011,11.637000000000004,11.023500000000006,11.767822365722946,11.520328894580262,11.551291759115792,12.053121999801496,11.673228166834319,0.37989383296717705,0.1873878424064339,0.19250599056074313,0.026471613785750137,-0.3066018948458149,202583.84000000003,0.47000000000000064,-0.5669999999999963,12.80156136979496,12.175922496321661,11.550283622848362,62.6863680347684,72.20678623221897,55.13072360868908,88.94478579962453,83.03586198747495,100.76263342392369
2018-12-19,12.4,0.5,12.27,12.4,11.97,11667.16,12.25000000000001,11.822000000000005,11.106000000000005,11.859127390136956,11.591726142715475,11.597660032721224,12.115087142715353,11.765039218090577,0.35004792462477674,0.21991985885010248,0.13012806577467426,0.1343096231406049,-0.26609384263829305,190916.68000000002,0.08999999999999986,-0.32599999999999624,12.681408603105067,12.31567646068271,11.949944318260352,59.52055110035338,64.59037012868708,53.657117115812724,90.15841013824884,87.99030693519944,94.49461654434765
2018-12-20,12.13,0.6,12.36,12.86,12.1,15344.5,12.29600000000001,12.020000000000005,11.194000000000006,11.950195137384782,11.664895081504477,11.646843256416629,12.185062244796681,11.856571646076642,0.3284905987200393,0.24163400682408984,0.08685659189594944,0.22735162378180185,-0.2247118904869394,206261.18000000002,-0.05000000000000071,-0.13299999999999645,12.758341888793588,12.406978828696282,12.055615768598976,60.49984393301165,66.49859448272684,54.23156393064268,80.2428410737436,86.44867900387236,67.83116521348612
2018-12-21,12.06,0.5,12.15,12.32,11.92,8300.5,12.332000000000011,12.131000000000006,11.281500000000007,11.986523294223913,11.711095549932622,11.679304981809105,12.175044460569058,11.901714469757158,0.27332999081190046,0.24797320362165196,0.025356787190248503,0.2975504888580449,-0.18506593547120698,197960.68000000002,-0.03999999999999915,-0.001999999999996227,12.6591322512766,12.434846718972338,12.210561186668077,56.990348789016934,57.78004992895085,52.642776636682,64.9364657210402,78.44590564434424,37.91758587443212
2018-12-24,11.87,0.4,12.01,12.08,11.76,7117.0,12.252000000000013,12.112000000000005,11.352000000000007,11.990791786183202,11.73956264041523,11.700640144273034,12.12788890040647,11.91837378210221,0.20951511830426028,0.2402815865581736,-0.030766468253913326,0.3436175619112136,-0.14859101783132322,190843.68000000002,0.20999999999999908,0.023000000000003774,12.72117716037463,12.4005777218211,12.079978283267572,54.6833732467138,52.294987491955084,51.59134123798567,49.25938238770687,64.81289639416359,18.152354374793447
2018-12-25,12.32,0.4,11.81,12.43,11.77,9612.07,12.120000000000013,12.119000000000003,11.410000000000007,11.95792055233171,11.746270960375684,11.707695618836064,12.037063500290335,11.901700892548023,0.13536260774231224,0.21929779079500133,-0.0839351830526891,0.3643529592084471,-0.11675758713234341,181231.61000000002,1.08,0.20000000000000373,12.69677451407789,12.307724388771568,11.918674263465247,51.43834006801297,44.97575806173284,50.09970028049033,29.261531538792216,47.81912654917979,-7.853658481982933
2018-12-26,12.56,0.5,12.36,12.65,12.35,6915.0,12.138000000000014,12.194000000000004,11.479500000000005,12.031025906453218,11.80472134510181,11.749779772459544,12.129331071635953,11.972208447540634,0.15712262409531874,0.20686275745506483,-0.049740133359746086,0.3847436069801313,-0.08501953467990875,188146.61000000002,1.7400000000000002,0.4270000000000039,12.674975044517508,12.252903960456102,11.830832876394696,58.777113755959846,62.36035855887068,53.92258894581051,30.894886363636374,36.47193343004518,19.740792230818755
2018-12-27,12.49,0.5,12.56,12.61,12.31,6128.5,12.178000000000015,12.237000000000004,11.602500000000006,12.127203014370815,11.876652645568303,11.80205204520409,12.252379336882823,12.062637917149768,0.18974141973305514,0.20343848991066288,-0.01369707017760774,0.40843249381263824,-0.05260886621425431,194275.11000000002,1.9600000000000009,0.6140000000000038,12.791137223628557,12.266938787918399,11.74274035220824,61.108633217816454,66.92086749294256,55.22420388408293,43.93939393939399,34.69860394727422,62.42097392363351
2018-12-28,12.49,0.5,12.49,12.49,12.27,4689.5,12.246000000000013,12.289000000000005,11.735000000000007,12.19316610266703,11.935066679323702,11.84643578422318,12.320270954916303,12.128385929895957,0.19188502502034588,0.20112779693259947,-0.009242771912253589,0.4286623178074045,-0.02100736731778241,189585.61000000002,2.09,0.8120000000000036,12.894924279916134,12.317398522914097,11.73987276591206,59.81687575179496,63.68029181214388,54.660283511131105,64.54545454545459,46.45991161616168,100.7165404040404
2019-01-02,12.4,0.4,12.37,12.44,12.27,5333.0,12.318000000000014,12.285000000000005,11.841500000000007,12.225317720363934,11.976488900340492,11.88021412072491,12.334479253511645,12.165557325296579,0.16892192821506669,0.1946866231890929,-0.025764694974026225,0.4399792334901953,0.008300987235476676,184252.61000000002,1.7699999999999996,0.9320000000000036,12.893221617460865,12.363557572994118,11.833893528527371,57.5421136332159,57.91143952408302,53.67974340052848,64.84848484848489,57.77777777777785,78.98989898989898
2019-01-03,12.58,0.3,12.3,12.71,12.2,7518.0,12.416000000000015,12.268000000000006,11.952500000000006,12.238896316661402,12.007299481260445,11.907297080678141,12.324628038222604,12.18624081371249,0.1383872245101152,0.18342674345329738,-0.04503951894318217,0.4412891174811362,0.034617098528855195,176734.61000000002,1.6500000000000004,1.0500000000000036,12.575497620378224,12.38592969059868,12.196361760819135,56.182490322675584,54.45805797703175,53.09993081390668,56.96969696969702,62.12121212121219,46.66666666666667
2019-01-04,12.53,0.4,12.62,12.76,12.42,6765.0,12.468000000000014,12.303000000000008,12.062500000000007,12.308187895450237,12.065651911616593,11.953277914182777,12.40902002730186,12.25297299621826,0.15604703108360063,0.17795080097935803,-0.021903769895757402,0.44485911261451516,0.06036813475847058,183499.61000000002,1.6499999999999986,1.2060000000000035,12.661414053940533,12.424973786640386,12.18853351934024,60.80144164699415,65.68375171082918,55.398019049715586,63.51515151515152,61.777777777777835,66.98989898989889
2019-01-07,12.78,0.3,12.5,12.91,12.4,7733.5,12.456000000000014,12.317000000000009,12.168500000000007,12.343062823550193,12.107018396224536,11.988550306816146,12.435014305215615,12.290977150646219,0.14403715456939636,0.1711680716973657,-0.027130917127969334,0.4440439584639355,0.08407882856638071,175766.11000000002,2.4000000000000004,1.4510000000000036,12.685250374996924,12.463043264397463,12.240836153798002,58.287856465510615,59.1254877355931,54.35581230383024,66.47957839262187,62.321475625823496,74.79578392621863
2019-01-08,12.98,0.4,12.78,13.11,12.76,8727.5,12.514000000000014,12.380000000000006,12.255500000000008,12.422505946541067,12.171111882298389,12.039611577344136,12.533581646582583,12.366211435162185,0.16737021142039765,0.17040849964197208,-0.0030382882215744256,0.44763819663071747,0.10765033439361638,184493.61000000002,2.9399999999999995,1.7490000000000034,12.870380676965835,12.525451698767426,12.180522720569018,62.25935490255766,68.05603053252769,56.35500335905162,75.24032013843822,68.41168334873723,88.89759371784021
2019-01-09,12.68,0.5,12.85,12.93,12.47,6897.5,12.610000000000015,12.464000000000006,12.288000000000007,12.500232138079054,12.235767893508067,12.09189470138645,12.62398689041613,12.440640445137234,0.18334644527889665,0.172996088769357,0.010350356509539665,0.4540244057884557,0.13091122179071935,191391.11000000002,2.6099999999999994,1.9890000000000037,13.00314288886398,12.608377135535747,12.213611382207514,63.21455953048128,70.02103338766258,56.84805522316516,70.38317728129539,70.70102527078518,69.7474813023158
2019-01-10,12.7,0.5,12.69,12.89,12.38,6771.5,12.688000000000017,12.552000000000007,12.335500000000007,12.534735385701044,12.279028094126346,12.130482140006679,12.642847778868665,12.47900345357766,0.1638443252910058,0.17116573607368674,-0.007321410782680948,0.4549282526241205,0.15201926419845524,184619.61000000002,2.6099999999999994,2.142000000000004,12.91940436457472,12.674978506693577,12.430552648812434,59.46192258989464,59.91236488250635,55.356524162021735,66.88261986769452,70.83537242914274,58.97711474479806
2019-01-11,13.19,0.5,12.7,13.44,12.66,14245.5,12.704000000000018,12.586000000000006,12.390000000000006,12.564783497391764,12.319120656590503,12.167225227748183,12.659176984906189,12.51300292225802,0.14617406264816957,0.1661674013885833,-0.01999333874041373,0.4510316177696261,0.1709080986339595,198865.11000000002,2.2799999999999994,2.1960000000000037,12.953338593903679,12.718528031958826,12.483717470013973,59.62533946265748,60.34176297072968,55.43278395449715,55.19910197329554,64.15496637409517,37.28737317169629
2019-01-14,13.41,0.5,13.34,13.68,13.28,14005.0,12.872000000000018,12.664000000000005,12.450500000000005,12.705731952411442,12.416347260724741,12.24288811628056,12.853697846361564,12.640233241910632,0.21346460445093207,0.17562684200105305,0.03783776244987902,0.4623113998883266,0.19220738602210297,212870.11000000002,2.959999999999999,2.296000000000004,13.298903872035337,12.816675710268775,12.334447548502213,68.49300439706415,78.24134604084928,59.99631488557362,57.065253839447415,59.71565856014585,51.76444439805054
2019-01-15,13.61,0.6,13.72,14.45,13.52,18672.5,13.060000000000016,12.787000000000004,12.538000000000007,12.890144324700271,12.540504664465242,12.338185657165685,13.101212747401117,12.806351204693613,0.29486154270750475,0.1994737821423434,0.09538776056516135,0.4915786798999511,0.21731572551026979,231542.61000000002,2.6800000000000015,2.3550000000000035,13.807840233096918,12.99563336289642,12.183426492695922,72.41704399503863,83.53592763947087,62.38280132795255,61.635054409248,57.966470073997016,68.97222307974997
2019-01-16,13.55,0.6,13.71,13.77,13.46,11869.0,13.232000000000017,12.921000000000003,12.603000000000007,13.039208992936587,12.65188517261141,12.426689808316286,13.27515196242937,12.945374096279211,0.3297778661501578,0.2255345989439063,0.10424326720625152,0.5272834207256327,0.2442604632018508,219673.61000000002,1.5100000000000016,2.3290000000000037,14.12597243722748,13.207242879631217,12.288513322034953,72.1590425636971,82.89891781394434,62.28077487512452,69.61126343735044,62.77052389534865,83.29274252135404
2019-01-17,13.46,0.6,13.57,13.6,13.33,9300.0,13.408000000000015,13.048000000000002,12.658000000000008,13.135716448766297,12.73932467998175,12.500451756166848,13.35939425887812,13.041470389159333,0.31792386971878805,0.24401245309888264,0.07391141661990541,0.5580303707211298,0.27055663018591414,210373.61000000002,1.83,2.347000000000004,14.149242854573753,13.38993790924463,12.630632963915506,68.43531264407018,73.48479998688391,60.82746222524891,63.098228663446115,64.78151550334822,59.7316549836419
2019-01-18,13.56,0.5,13.31,13.6,13.23,8686.07,13.530000000000015,13.117,12.710000000000006,13.167404367172425,12.79367471045968,12.552680675123826,13.345281613484373,13.082782636980975,0.26249897650339804,0.2477097577797857,0.01478921872361233,0.5736911761283103,0.2934946150053408,201687.54,1.700000000000001,2.3520000000000048,13.844875232356314,13.493193558108992,13.14151188386167,61.95767841121802,58.643356401420476,58.19582747711358,55.5555555555556,62.75501588545075,41.15663489576529
2019-01-21,13.48,0.6,13.5,13.67,13.25,8572.0,13.562000000000015,13.217000000000002,12.767000000000007,13.227876300413802,12.860943785653996,12.613798050922288,13.389486866774552,13.146969923599286,0.24251694317526606,0.24667119485888178,-0.004154251683615717,0.5826775734056433,0.3144351541915169,210259.54,1.3699999999999992,2.2490000000000046,13.85194158793781,13.549577568912191,13.247213549886572,64.62686269754793,64.86591233113695,59.53092458604529,52.17391304347829,56.942565754160036,42.636607622114795
2019-01-22,13.75,0.5,13.48,13.81,13.44,11808.5,13.514000000000015,13.287,12.83350000000001,13.273716973065838,12.919901520353616,12.669682047636979,13.415347761981824,13.198205319968627,0.21714244201319666,0.24076544428974475,-0.023623002276548094,0.5841627650950976,0.33288264162425474,198451.04,1.5099999999999998,2.1060000000000043,13.834522918363087,13.574492150950277,13.314461383537468,64.11032209908488,63.65609129342813,59.322823265508674,50.72463768115946,52.81803542673115,46.537842190016065
2019-01-23,13.56,0.5,13.9,14.5,13.44,19648.72,13.552000000000016,13.392000000000001,12.928000000000008,13.387586614326596,13.01324423270089,12.749057399402336,13.553819829987017,13.306173732281147,0.24764609770586965,0.24214157497296973,0.005504522732899919,0.591111458853133,0.35170458649398384,218099.76,1.4900000000000002,1.9940000000000047,14.016283983422047,13.628593385133598,13.24090278684515,69.66483094664464,75.27638516736526,62.21703899108672,58.212560386473456,53.70370370370377,67.23027375201282
2019-01-24,13.21,0.5,13.6,13.6,13.08,12740.07,13.558000000000016,13.483,13.017500000000009,13.426207229903579,13.069125734348424,12.80395692202154,13.56701416427644,13.351377773468663,0.2156363908077772,0.23684053813993122,-0.021204147332154033,0.5896754451309549,0.3677716560633204,205359.69,1.129999999999999,1.8460000000000047,14.059148152333417,13.669604829965728,13.280061507598038,62.16760246725745,59.084065771209026,59.0837289965172,52.38370642534759,53.77363483099354,49.603849614055704
2019-01-25,13.98,0.4,13.29,13.98,13.22,14508.0,13.554000000000013,13.542000000000002,13.06400000000001,13.401442279012018,13.090161378696193,12.835314539955634,13.487867260197456,13.341935039088868,0.1459322211085876,0.2186588747336625,-0.07272665362507488,0.5720110384800581,0.37879429254401575,190851.69,1.0199999999999996,1.7200000000000046,14.053051513213735,13.65313152121361,13.253211529213484,55.441670555183585,46.642980078921894,56.04059810915937,39.5999183506838,50.06539505416831,18.668964943714784
2019-01-28,13.69,0.4,13.57,13.92,13.4,12282.99,13.568000000000012,13.565000000000001,13.11450000000001,13.43208913737347,13.135860295010842,12.88271360189398,13.511333757283897,13.37702195615212,0.13431180113177632,0.20178946001328527,-0.06747765888150895,0.551768751535775,0.38745881449195885,203134.68,1.2100000000000009,1.5450000000000048,14.02360727438609,13.627344735150189,13.231082195914288,59.73416691030351,56.55766007544868,58.075754255311416,28.638497652582146,40.20737414287121,5.500744672004018
